date,State,daily_vaccinations,day,month,year
18-02-2022,Florida,36611,18,2,2022
19-02-2022,Florida,36289,19,2,2022
20-02-2022,Florida,38850,20,2,2022
21-02-2022,Florida,35184,21,2,2022
22-02-2022,Florida,35529,22,2,2022
23-02-2022,Florida,36044,23,2,2022
24-02-2022,Florida,17213,24,2,2022
25-02-2022,Florida,14359,25,2,2022
26-02-2022,Florida,19608,26,2,2022
27-02-2022,Florida,19593,27,2,2022
28-02-2022,Florida,19579,28,2,2022
01-03-2022,Florida,18814,1,3,2022
02-03-2022,Florida,18145,2,3,2022
03-03-2022,Florida,20725,3,3,2022
04-03-2022,Florida,23040,4,3,2022
05-03-2022,Florida,17138,5,3,2022
06-03-2022,Florida,16739,6,3,2022
07-03-2022,Florida,16013,7,3,2022
08-03-2022,Florida,15522,8,3,2022
09-03-2022,Florida,15827,9,3,2022
10-03-2022,Florida,15299,10,3,2022
11-03-2022,Florida,14825,11,3,2022
12-03-2022,Florida,14300,12,3,2022
13-03-2022,Florida,13942,13,3,2022
14-03-2022,Florida,13557,14,3,2022
15-03-2022,Florida,13342,15,3,2022
16-03-2022,Florida,10257,16,3,2022
17-03-2022,Florida,12003,17,3,2022
18-03-2022,Florida,12609,18,3,2022
19-03-2022,Florida,12757,19,3,2022
20-03-2022,Florida,12894,20,3,2022
21-03-2022,Florida,13028,21,3,2022
22-03-2022,Florida,13060,22,3,2022
23-03-2022,Florida,14710,23,3,2022
24-03-2022,Florida,13023,24,3,2022
25-03-2022,Florida,12331,25,3,2022
26-03-2022,Florida,12211,26,3,2022
27-03-2022,Florida,12203,27,3,2022
28-03-2022,Florida,12094,28,3,2022
29-03-2022,Florida,12293,29,3,2022
30-03-2022,Florida,12258,30,3,2022
31-03-2022,Florida,12151,31,3,2022
01-04-2022,Florida,13024,1,4,2022
02-04-2022,Florida,15816,2,4,2022
03-04-2022,Florida,19749,3,4,2022
04-04-2022,Florida,23781,4,4,2022
05-04-2022,Florida,26225,5,4,2022
06-04-2022,Florida,28741,6,4,2022
07-04-2022,Florida,32246,7,4,2022
08-04-2022,Florida,34938,8,4,2022
09-04-2022,Florida,35969,9,4,2022
10-04-2022,Florida,35539,10,4,2022
11-04-2022,Florida,34671,11,4,2022
12-04-2022,Florida,30852,12,4,2022
13-04-2022,Florida,34936,13,4,2022
14-04-2022,Florida,35406,14,4,2022
15-04-2022,Florida,35774,15,4,2022
16-04-2022,Florida,33034,16,4,2022
17-04-2022,Florida,30448,17,4,2022
18-04-2022,Florida,31075,18,4,2022
19-04-2022,Florida,38064,19,4,2022
20-04-2022,Florida,32103,20,4,2022
21-04-2022,Florida,31439,21,4,2022
22-04-2022,Florida,30600,22,4,2022
23-04-2022,Florida,32608,23,4,2022
24-04-2022,Florida,34909,24,4,2022
25-04-2022,Florida,33062,25,4,2022
26-04-2022,Florida,28832,26,4,2022
27-04-2022,Florida,30044,27,4,2022
28-04-2022,Florida,28896,28,4,2022
29-04-2022,Florida,28217,29,4,2022
30-04-2022,Florida,27346,30,4,2022
01-05-2022,Florida,27026,1,5,2022
02-05-2022,Florida,26148,2,5,2022
03-05-2022,Florida,25745,3,5,2022
04-05-2022,Florida,22305,4,5,2022
05-05-2022,Florida,24738,5,5,2022
06-05-2022,Florida,24152,6,5,2022
07-05-2022,Florida,23944,7,5,2022
08-05-2022,Florida,19115,8,5,2022
09-05-2022,Florida,16535,9,5,2022
10-05-2022,Florida,22507,10,5,2022
11-05-2022,Florida,25371,11,5,2022
12-05-2022,Florida,21623,12,5,2022
13-05-2022,Florida,21702,13,5,2022
14-05-2022,Florida,21613,14,5,2022
15-05-2022,Florida,21610,15,5,2022
16-05-2022,Florida,21610,16,5,2022
17-05-2022,Florida,22727,17,5,2022
18-05-2022,Florida,22496,18,5,2022
19-05-2022,Florida,23081,19,5,2022
20-05-2022,Florida,22875,20,5,2022
21-05-2022,Florida,22944,21,5,2022
22-05-2022,Florida,22938,22,5,2022
23-05-2022,Florida,22938,23,5,2022
24-05-2022,Florida,23779,24,5,2022
25-05-2022,Florida,24062,25,5,2022
26-05-2022,Florida,24577,26,5,2022
27-05-2022,Florida,25385,27,5,2022
28-05-2022,Florida,21599,28,5,2022
29-05-2022,Florida,21581,29,5,2022
30-05-2022,Florida,21594,30,5,2022
31-05-2022,Florida,11320,31,5,2022
01-06-2022,Florida,8369,1,6,2022
02-06-2022,Florida,18684,2,6,2022
03-06-2022,Florida,17751,3,6,2022
04-06-2022,Florida,20856,4,6,2022
05-06-2022,Florida,20862,5,6,2022
06-06-2022,Florida,20856,6,6,2022
07-06-2022,Florida,27820,7,6,2022
08-06-2022,Florida,29840,8,6,2022
09-06-2022,Florida,18167,9,6,2022
10-06-2022,Florida,17436,10,6,2022
11-06-2022,Florida,16958,11,6,2022
12-06-2022,Florida,16956,12,6,2022
13-06-2022,Florida,16950,13,6,2022
14-06-2022,Florida,9979,14,6,2022
15-06-2022,Florida,16159,15,6,2022
16-06-2022,Florida,15859,16,6,2022
17-06-2022,Florida,14892,17,6,2022
18-06-2022,Florida,13935,18,6,2022
19-06-2022,Florida,15599,19,6,2022
20-06-2022,Florida,17281,20,6,2022
21-06-2022,Florida,18958,21,6,2022
22-06-2022,Florida,12437,22,6,2022
23-06-2022,Florida,10162,23,6,2022
24-06-2022,Florida,8549,24,6,2022
25-06-2022,Florida,6937,25,6,2022
26-06-2022,Florida,5325,26,6,2022
27-06-2022,Florida,3712,27,6,2022
28-06-2022,Florida,2100,28,6,2022
29-06-2022,Florida,488,29,6,2022
30-06-2022,Florida,2019,30,6,2022
01-07-2022,Florida,3549,1,7,2022
02-07-2022,Florida,5080,2,7,2022
03-07-2022,Florida,6611,3,7,2022
04-07-2022,Florida,8142,4,7,2022
05-07-2022,Florida,9673,5,7,2022
06-07-2022,Florida,11203,6,7,2022
07-07-2022,Florida,11259,7,7,2022
08-07-2022,Florida,11315,8,7,2022
09-07-2022,Florida,11371,9,7,2022
10-07-2022,Florida,11427,10,7,2022
11-07-2022,Florida,11483,11,7,2022
12-07-2022,Florida,11539,12,7,2022
13-07-2022,Florida,11595,13,7,2022
14-07-2022,Florida,12353,14,7,2022
15-07-2022,Florida,13111,15,7,2022
16-07-2022,Florida,13868,16,7,2022
17-07-2022,Florida,14626,17,7,2022
18-07-2022,Florida,15384,18,7,2022
19-07-2022,Florida,16142,19,7,2022
20-07-2022,Florida,16899,20,7,2022
21-07-2022,Florida,16855,21,7,2022
22-07-2022,Florida,16811,22,7,2022
23-07-2022,Florida,16767,23,7,2022
24-07-2022,Florida,16722,24,7,2022
25-07-2022,Florida,16678,25,7,2022
26-07-2022,Florida,16634,26,7,2022
27-07-2022,Florida,16590,27,7,2022
28-07-2022,Florida,16192,28,7,2022
29-07-2022,Florida,15795,29,7,2022
30-07-2022,Florida,15398,30,7,2022
31-07-2022,Florida,15001,31,7,2022
01-08-2022,Florida,14603,1,8,2022
02-08-2022,Florida,14206,2,8,2022
03-08-2022,Florida,13809,3,8,2022
04-08-2022,Florida,13465,4,8,2022
05-08-2022,Florida,13121,5,8,2022
06-08-2022,Florida,12777,6,8,2022
07-08-2022,Florida,12433,7,8,2022
08-08-2022,Florida,12089,8,8,2022
09-08-2022,Florida,11746,9,8,2022
10-08-2022,Florida,11402,10,8,2022
11-08-2022,Florida,11202,11,8,2022
12-08-2022,Florida,11003,12,8,2022
13-08-2022,Florida,10804,13,8,2022
14-08-2022,Florida,10604,14,8,2022
15-08-2022,Florida,10405,15,8,2022
16-08-2022,Florida,10206,16,8,2022
17-08-2022,Florida,10006,17,8,2022
18-08-2022,Florida,9788,18,8,2022
19-08-2022,Florida,9571,19,8,2022
20-08-2022,Florida,9353,20,8,2022
21-08-2022,Florida,9135,21,8,2022
22-08-2022,Florida,8917,22,8,2022
23-08-2022,Florida,8699,23,8,2022
24-08-2022,Florida,8481,24,8,2022
25-08-2022,Florida,8258,25,8,2022
26-08-2022,Florida,8035,26,8,2022
27-08-2022,Florida,7813,27,8,2022
28-08-2022,Florida,7590,28,8,2022
29-08-2022,Florida,7367,29,8,2022
30-08-2022,Florida,7144,30,8,2022
31-08-2022,Florida,6921,31,8,2022
01-09-2022,Florida,6340,1,9,2022
02-09-2022,Florida,5758,2,9,2022
03-09-2022,Florida,5177,3,9,2022
04-09-2022,Florida,4596,4,9,2022
05-09-2022,Florida,4014,5,9,2022
06-09-2022,Florida,3433,6,9,2022
07-09-2022,Florida,2851,7,9,2022
08-09-2022,Florida,5313,8,9,2022
09-09-2022,Florida,7774,9,9,2022
10-09-2022,Florida,10235,10,9,2022
11-09-2022,Florida,12696,11,9,2022
12-09-2022,Florida,15157,12,9,2022
13-09-2022,Florida,17618,13,9,2022
14-09-2022,Florida,20079,14,9,2022
15-09-2022,Florida,20768,15,9,2022
16-09-2022,Florida,21457,16,9,2022
17-09-2022,Florida,22146,17,9,2022
18-09-2022,Florida,22834,18,9,2022
19-09-2022,Florida,23523,19,9,2022
20-09-2022,Florida,24212,20,9,2022
21-09-2022,Florida,24901,21,9,2022
22-09-2022,Florida,24917,22,9,2022
23-09-2022,Florida,24933,23,9,2022
24-09-2022,Florida,24949,24,9,2022
25-09-2022,Florida,24966,25,9,2022
26-09-2022,Florida,24982,26,9,2022
27-09-2022,Florida,24998,27,9,2022
28-09-2022,Florida,25014,28,9,2022
29-09-2022,Florida,23610,29,9,2022
30-09-2022,Florida,22205,30,9,2022
01-10-2022,Florida,20801,1,10,2022
02-10-2022,Florida,19396,2,10,2022
03-10-2022,Florida,17992,3,10,2022
04-10-2022,Florida,16587,4,10,2022
05-10-2022,Florida,15183,5,10,2022
06-10-2022,Florida,16455,6,10,2022
07-10-2022,Florida,17727,7,10,2022
08-10-2022,Florida,18998,8,10,2022
09-10-2022,Florida,20270,9,10,2022
10-10-2022,Florida,21542,10,10,2022
11-10-2022,Florida,22814,11,10,2022
12-10-2022,Florida,24086,12,10,2022
13-10-2022,Florida,23575,13,10,2022
14-10-2022,Florida,23064,14,10,2022
15-10-2022,Florida,22552,15,10,2022
16-10-2022,Florida,22041,16,10,2022
17-10-2022,Florida,21530,17,10,2022
18-10-2022,Florida,21019,18,10,2022
19-10-2022,Florida,20508,19,10,2022
20-10-2022,Florida,22767,20,10,2022
21-10-2022,Florida,25027,21,10,2022
22-10-2022,Florida,27287,22,10,2022
23-10-2022,Florida,29546,23,10,2022
24-10-2022,Florida,31806,24,10,2022
25-10-2022,Florida,34066,25,10,2022
26-10-2022,Florida,36325,26,10,2022
27-10-2022,Florida,35424,27,10,2022
28-10-2022,Florida,34523,28,10,2022
29-10-2022,Florida,33622,29,10,2022
30-10-2022,Florida,32721,30,10,2022
31-10-2022,Florida,31820,31,10,2022
01-11-2022,Florida,30918,1,11,2022
02-11-2022,Florida,30017,2,11,2022
03-11-2022,Florida,29074,3,11,2022
04-11-2022,Florida,28131,4,11,2022
05-11-2022,Florida,27188,5,11,2022
06-11-2022,Florida,26245,6,11,2022
07-11-2022,Florida,25301,7,11,2022
08-11-2022,Florida,24358,8,11,2022
09-11-2022,Florida,23415,9,11,2022
10-11-2022,Florida,22643,10,11,2022
11-11-2022,Florida,21871,11,11,2022
12-11-2022,Florida,21099,12,11,2022
13-11-2022,Florida,20327,13,11,2022
14-11-2022,Florida,19555,14,11,2022
15-11-2022,Florida,18783,15,11,2022
16-11-2022,Florida,18011,16,11,2022
17-11-2022,Florida,17988,17,11,2022
18-11-2022,Florida,17966,18,11,2022
19-11-2022,Florida,17944,19,11,2022
20-11-2022,Florida,17922,20,11,2022
21-11-2022,Florida,17899,21,11,2022
22-11-2022,Florida,17877,22,11,2022
23-11-2022,Florida,17855,23,11,2022
24-11-2022,Florida,17031,24,11,2022
25-11-2022,Florida,16207,25,11,2022
26-11-2022,Florida,15383,26,11,2022
27-11-2022,Florida,14559,27,11,2022
28-11-2022,Florida,13736,28,11,2022
29-11-2022,Florida,12912,29,11,2022
30-11-2022,Florida,12088,30,11,2022
01-12-2022,Florida,12577,1,12,2022
02-12-2022,Florida,13066,2,12,2022
03-12-2022,Florida,13555,3,12,2022
04-12-2022,Florida,14043,4,12,2022
05-12-2022,Florida,14532,5,12,2022
06-12-2022,Florida,15021,6,12,2022
07-12-2022,Florida,15510,7,12,2022
08-12-2022,Florida,15579,8,12,2022
09-12-2022,Florida,15649,9,12,2022
10-12-2022,Florida,15718,10,12,2022
11-12-2022,Florida,15788,11,12,2022
12-12-2022,Florida,15857,12,12,2022
13-12-2022,Florida,15927,13,12,2022
14-12-2022,Florida,15996,14,12,2022
15-12-2022,Florida,15479,15,12,2022
16-12-2022,Florida,14961,16,12,2022
17-12-2022,Florida,14444,17,12,2022
18-12-2022,Florida,13926,18,12,2022
19-12-2022,Florida,13408,19,12,2022
20-12-2022,Florida,12891,20,12,2022
21-12-2022,Florida,12373,21,12,2022
22-12-2022,Florida,10647,22,12,2022
23-12-2022,Florida,8921,23,12,2022
24-12-2022,Florida,7195,24,12,2022
25-12-2022,Florida,5469,25,12,2022
26-12-2022,Florida,3743,26,12,2022
27-12-2022,Florida,2017,27,12,2022
28-12-2022,Florida,291,28,12,2022
29-12-2022,Florida,282,29,12,2022
30-12-2022,Florida,274,30,12,2022
31-12-2022,Florida,266,31,12,2022
01-01-2023,Florida,257,1,1,2023
02-01-2023,Florida,249,2,1,2023
03-01-2023,Florida,241,3,1,2023
04-01-2023,Florida,232,4,1,2023
05-01-2023,Florida,4548,5,1,2023
06-01-2023,Florida,8863,6,1,2023
07-01-2023,Florida,13178,7,1,2023
08-01-2023,Florida,17494,8,1,2023
09-01-2023,Florida,21809,9,1,2023
10-01-2023,Florida,26124,10,1,2023
11-01-2023,Florida,30440,11,1,2023
12-01-2023,Florida,26176,12,1,2023
13-01-2023,Florida,21911,13,1,2023
14-01-2023,Florida,17647,14,1,2023
15-01-2023,Florida,13383,15,1,2023
16-01-2023,Florida,9119,16,1,2023
17-01-2023,Florida,4855,17,1,2023
18-01-2023,Florida,591,18,1,2023
19-01-2023,Florida,2815,19,1,2023
20-01-2023,Florida,5039,20,1,2023
21-01-2023,Florida,7263,21,1,2023
22-01-2023,Florida,9487,22,1,2023
23-01-2023,Florida,11711,23,1,2023
24-01-2023,Florida,13935,24,1,2023
25-01-2023,Florida,16159,25,1,2023
26-01-2023,Florida,13882,26,1,2023
27-01-2023,Florida,11604,27,1,2023
28-01-2023,Florida,9326,28,1,2023
29-01-2023,Florida,7049,29,1,2023
30-01-2023,Florida,4771,30,1,2023
31-01-2023,Florida,2493,31,1,2023
01-02-2023,Florida,215,1,2,2023
02-02-2023,Florida,794,2,2,2023
03-02-2023,Florida,1372,3,2,2023
04-02-2023,Florida,1951,4,2,2023
05-02-2023,Florida,2529,5,2,2023
06-02-2023,Florida,3108,6,2,2023
07-02-2023,Florida,3686,7,2,2023
08-02-2023,Florida,4265,8,2,2023
09-02-2023,Florida,5254,9,2,2023
10-02-2023,Florida,6242,10,2,2023
11-02-2023,Florida,7231,11,2,2023
12-02-2023,Florida,8220,12,2,2023
13-02-2023,Florida,9208,13,2,2023
14-02-2023,Florida,10197,14,2,2023
15-02-2023,Florida,11186,15,2,2023
16-02-2023,Florida,10234,16,2,2023
17-02-2023,Florida,9282,17,2,2023
18-02-2023,Florida,8329,18,2,2023
19-02-2023,Florida,7377,19,2,2023
20-02-2023,Florida,6425,20,2,2023
21-02-2023,Florida,5473,21,2,2023
22-02-2023,Florida,4521,22,2,2023
12-01-2021,Georgia,,12,1,2021
13-01-2021,Georgia,28185,13,1,2021
14-01-2021,Georgia,30367,14,1,2021
15-01-2021,Georgia,20245,15,1,2021
16-01-2021,Georgia,20248,16,1,2021
17-01-2021,Georgia,20250,17,1,2021
18-01-2021,Georgia,20251,18,1,2021
19-01-2021,Georgia,20252,19,1,2021
20-01-2021,Georgia,28327,20,1,2021
21-01-2021,Georgia,31794,21,1,2021
22-01-2021,Georgia,53169,22,1,2021
23-01-2021,Georgia,50358,23,1,2021
24-01-2021,Georgia,47464,24,1,2021
25-01-2021,Georgia,44570,25,1,2021
26-01-2021,Georgia,50893,26,1,2021
27-01-2021,Georgia,45117,27,1,2021
28-01-2021,Georgia,44336,28,1,2021
29-01-2021,Georgia,29544,29,1,2021
30-01-2021,Georgia,36097,30,1,2021
31-01-2021,Georgia,43160,31,1,2021
01-02-2021,Georgia,46636,1,2,2021
02-02-2021,Georgia,38782,2,2,2021
03-02-2021,Georgia,37453,3,2,2021
04-02-2021,Georgia,34833,4,2,2021
05-02-2021,Georgia,34476,5,2,2021
06-02-2021,Georgia,34588,6,2,2021
07-02-2021,Georgia,34263,7,2,2021
08-02-2021,Georgia,33889,8,2,2021
09-02-2021,Georgia,34269,9,2,2021
10-02-2021,Georgia,35545,10,2,2021
11-02-2021,Georgia,37854,11,2,2021
12-02-2021,Georgia,31628,12,2,2021
13-02-2021,Georgia,32847,13,2,2021
14-02-2021,Georgia,41671,14,2,2021
15-02-2021,Georgia,41120,15,2,2021
16-02-2021,Georgia,41927,16,2,2021
17-02-2021,Georgia,35656,17,2,2021
18-02-2021,Georgia,42314,18,2,2021
19-02-2021,Georgia,63968,19,2,2021
20-02-2021,Georgia,65423,20,2,2021
21-02-2021,Georgia,56072,21,2,2021
22-02-2021,Georgia,59729,22,2,2021
23-02-2021,Georgia,58141,23,2,2021
24-02-2021,Georgia,63689,24,2,2021
25-02-2021,Georgia,56090,25,2,2021
26-02-2021,Georgia,41854,26,2,2021
27-02-2021,Georgia,40474,27,2,2021
28-02-2021,Georgia,34605,28,2,2021
01-03-2021,Georgia,28421,1,3,2021
02-03-2021,Georgia,29231,2,3,2021
03-03-2021,Georgia,30608,3,3,2021
04-03-2021,Georgia,32206,4,3,2021
05-03-2021,Georgia,34177,5,3,2021
06-03-2021,Georgia,34002,6,3,2021
07-03-2021,Georgia,42017,7,3,2021
08-03-2021,Georgia,45624,8,3,2021
09-03-2021,Georgia,45880,9,3,2021
10-03-2021,Georgia,39354,10,3,2021
11-03-2021,Georgia,42373,11,3,2021
12-03-2021,Georgia,49346,12,3,2021
13-03-2021,Georgia,53327,13,3,2021
14-03-2021,Georgia,55396,14,3,2021
15-03-2021,Georgia,56869,15,3,2021
16-03-2021,Georgia,57724,16,3,2021
17-03-2021,Georgia,57880,17,3,2021
18-03-2021,Georgia,60380,18,3,2021
19-03-2021,Georgia,44629,19,3,2021
20-03-2021,Georgia,61709,20,3,2021
21-03-2021,Georgia,64791,21,3,2021
22-03-2021,Georgia,70124,22,3,2021
23-03-2021,Georgia,67261,23,3,2021
24-03-2021,Georgia,78336,24,3,2021
25-03-2021,Georgia,75471,25,3,2021
26-03-2021,Georgia,88592,26,3,2021
27-03-2021,Georgia,72552,27,3,2021
28-03-2021,Georgia,72009,28,3,2021
29-03-2021,Georgia,69056,29,3,2021
30-03-2021,Georgia,72172,30,3,2021
31-03-2021,Georgia,70478,31,3,2021
01-04-2021,Georgia,73684,1,4,2021
02-04-2021,Georgia,74934,2,4,2021
03-04-2021,Georgia,75653,3,4,2021
04-04-2021,Georgia,63079,4,4,2021
05-04-2021,Georgia,67503,5,4,2021
06-04-2021,Georgia,70733,6,4,2021
07-04-2021,Georgia,86768,7,4,2021
08-04-2021,Georgia,84425,8,4,2021
09-04-2021,Georgia,86363,9,4,2021
10-04-2021,Georgia,73424,10,4,2021
11-04-2021,Georgia,73427,11,4,2021
12-04-2021,Georgia,61618,12,4,2021
13-04-2021,Georgia,83345,13,4,2021
14-04-2021,Georgia,85469,14,4,2021
15-04-2021,Georgia,87986,15,4,2021
16-04-2021,Georgia,86029,16,4,2021
17-04-2021,Georgia,100311,17,4,2021
18-04-2021,Georgia,113539,18,4,2021
19-04-2021,Georgia,124972,19,4,2021
20-04-2021,Georgia,102669,20,4,2021
21-04-2021,Georgia,84806,21,4,2021
22-04-2021,Georgia,83235,22,4,2021
23-04-2021,Georgia,80955,23,4,2021
24-04-2021,Georgia,79306,24,4,2021
25-04-2021,Georgia,66001,25,4,2021
26-04-2021,Georgia,66930,26,4,2021
27-04-2021,Georgia,68153,27,4,2021
28-04-2021,Georgia,68552,28,4,2021
29-04-2021,Georgia,68264,29,4,2021
30-04-2021,Georgia,68163,30,4,2021
01-05-2021,Georgia,66414,1,5,2021
02-05-2021,Georgia,76569,2,5,2021
03-05-2021,Georgia,64319,3,5,2021
04-05-2021,Georgia,63329,4,5,2021
05-05-2021,Georgia,59384,5,5,2021
06-05-2021,Georgia,47809,6,5,2021
07-05-2021,Georgia,53555,7,5,2021
08-05-2021,Georgia,50559,8,5,2021
09-05-2021,Georgia,48459,9,5,2021
10-05-2021,Georgia,53758,10,5,2021
11-05-2021,Georgia,51874,11,5,2021
12-05-2021,Georgia,51312,12,5,2021
13-05-2021,Georgia,58303,13,5,2021
14-05-2021,Georgia,46235,14,5,2021
15-05-2021,Georgia,44683,15,5,2021
16-05-2021,Georgia,36524,16,5,2021
17-05-2021,Georgia,40369,17,5,2021
18-05-2021,Georgia,36258,18,5,2021
19-05-2021,Georgia,30420,19,5,2021
20-05-2021,Georgia,35958,20,5,2021
21-05-2021,Georgia,35959,21,5,2021
22-05-2021,Georgia,36165,22,5,2021
23-05-2021,Georgia,40827,23,5,2021
24-05-2021,Georgia,31512,24,5,2021
25-05-2021,Georgia,31481,25,5,2021
26-05-2021,Georgia,36257,26,5,2021
27-05-2021,Georgia,28251,27,5,2021
28-05-2021,Georgia,22193,28,5,2021
29-05-2021,Georgia,15260,29,5,2021
30-05-2021,Georgia,10506,30,5,2021
31-05-2021,Georgia,24480,31,5,2021
01-06-2021,Georgia,38493,1,6,2021
02-06-2021,Georgia,33431,2,6,2021
03-06-2021,Georgia,28914,3,6,2021
04-06-2021,Georgia,53142,4,6,2021
05-06-2021,Georgia,53064,5,6,2021
06-06-2021,Georgia,63576,6,6,2021
07-06-2021,Georgia,49665,7,6,2021
08-06-2021,Georgia,45901,8,6,2021
09-06-2021,Georgia,46181,9,6,2021
10-06-2021,Georgia,46061,10,6,2021
11-06-2021,Georgia,21628,11,6,2021
12-06-2021,Georgia,21574,12,6,2021
13-06-2021,Georgia,11123,13,6,2021
14-06-2021,Georgia,11216,14,6,2021
15-06-2021,Georgia,1020,15,6,2021
16-06-2021,Georgia,763,16,6,2021
17-06-2021,Georgia,23177,17,6,2021
